Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_status,education
28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,False,False,False,False,False,False,False,70,2690,t,g
23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,False,False,False,False,False,False,False,43,2850,s,g
72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,False,False,False,False,False,False,False,36,2224,m,g
34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,False,False,False,False,False,False,False,44,2812,m,m
70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,False,False,False,False,False,False,False,69,2667,w,g
63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,False,False,False,False,False,False,True,38,2763,m,g
83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,False,False,False,False,False,False,False,46,2168,m,m
36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,False,False,False,False,False,False,False,52,2614,s,g
51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,False,False,False,False,False,False,False,80,2515,s,p
56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,False,False,False,False,False,False,False,44,2443,m,g
80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,False,False,False,False,False,False,False,69,2207,s,g
72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,False,False,False,False,False,False,True,44,2844,t,p
61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,False,False,False,False,False,False,False,56,2377,s,p
76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,False,False,False,False,False,False,False,70,2216,w,p
29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,False,False,False,False,False,False,False,44,2322,t,g
46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,True,False,False,False,False,False,False,64,2774,s,g
96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,False,False,True,False,False,False,True,30,2591,s,g
70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,False,False,False,False,False,False,False,55,2520,m,m
71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,False,True,True,False,True,False,True,58,2514,w,p
44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,False,False,False,False,False,False,False,42,2171,m,g
40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,False,False,False,False,False,False,True,68,2578,s,g
48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,False,False,False,False,False,False,False,54,2334,d,g
74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,False,False,False,False,False,False,False,73,2468,t,g
64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,False,False,False,False,False,False,False,48,2409,t,g
77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,False,False,False,False,False,False,False,57,2280,t,g
72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,False,False,False,True,False,False,True,71,2646,w,g
85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,False,True,True,False,False,False,False,42,2316,t,m
55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,True,False,False,False,False,False,False,54,2659,d,g
39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,True,False,False,False,False,False,False,37,2255,s,g
40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,False,False,False,False,False,False,False,45,2607,m,g
4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,False,False,False,False,False,False,False,51,2426,m,g
32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,False,False,False,False,False,False,False,57,2855,m,2
38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,False,False,False,False,False,False,False,52,2441,s,p
36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,False,False,False,False,False,False,True,41,2239,m,g
31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,True,False,False,False,False,False,True,36,2730,s,m
24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,False,False,False,False,False,False,False,36,2646,m,g
94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,False,False,True,True,False,False,False,69,2296,m,g
58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,False,False,False,False,False,False,False,58,2543,m,m
53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,False,False,False,False,False,False,False,45,2661,s,g
57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,False,False,False,False,False,False,False,42,2667,m,g
51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,False,False,False,False,False,False,False,29,2531,m,g
23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,False,False,False,False,False,False,False,34,2410,m,g
58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,False,False,False,False,False,False,False,64,2236,m,g
72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,False,False,False,True,False,False,True,57,2354,d,p
39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,False,False,False,False,False,False,False,49,2617,m,m
91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,False,False,True,False,False,False,True,73,2414,s,m
94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,False,True,True,False,False,False,False,62,2246,s,g
13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,False,False,False,False,False,False,False,60,2597,t,g
96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,True,False,True,True,False,False,True,40,2196,m,2
79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,False,False,False,True,False,False,True,45,2828,m,g
56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,False,False,False,False,False,False,False,45,2710,t,p
32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,True,False,False,False,False,False,False,47,2688,m,p
67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,False,False,False,False,False,False,False,40,2337,s,2
24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,False,False,False,False,False,False,False,50,2637,s,g
28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,False,False,False,False,False,False,False,53,2346,d,p
22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,False,False,False,False,False,False,True,50,2820,m,g
33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,False,False,False,False,False,False,False,54,2176,s,g
30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,False,False,False,False,False,False,False,43,2393,m,g
63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,False,False,False,False,False,False,False,50,2739,m,g
41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,True,False,False,False,False,False,False,56,2660,d,g
68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,False,False,False,False,False,False,False,61,2444,d,p
65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,False,False,False,False,False,False,False,54,2278,t,p
71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,False,False,False,False,False,False,False,62,2564,d,g
39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,False,False,False,False,False,False,False,34,2659,s,g
96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,False,True,True,True,False,False,True,43,2486,t,g
34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,False,False,False,False,False,False,False,39,2677,m,b
68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,False,False,False,False,False,False,True,62,2850,s,g
36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,False,False,False,False,False,False,True,37,2644,m,g
27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,False,False,False,False,False,False,False,53,2599,t,g
22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,False,False,False,False,False,True,False,69,2250,d,g
30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,False,False,False,False,False,False,False,48,2801,t,g
28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,False,False,False,False,False,False,False,42,2296,t,g
43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,False,False,False,False,False,False,False,38,2609,m,m
48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,False,False,False,False,False,False,False,64,2318,m,g
77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,False,False,False,False,False,False,False,68,2303,m,m
71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,False,False,False,False,False,False,False,55,2657,m,p
32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,False,False,False,False,False,False,False,41,2285,m,m
23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,False,False,False,False,False,False,False,67,2414,d,g
49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,True,False,False,False,False,False,True,71,2819,t,m
7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,False,False,False,False,False,False,False,35,2856,t,2
68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,True,False,False,False,False,False,True,73,2635,w,p
67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,False,False,False,False,False,False,False,65,2374,m,g
17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,False,False,False,False,False,False,False,44,2388,m,g
55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,False,False,False,False,False,False,False,45,2585,t,g
40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,True,False,False,False,False,False,False,36,2433,m,g
60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,False,False,False,False,False,False,False,70,2365,t,g
75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,False,False,False,False,False,False,False,43,2792,m,g
60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,False,False,False,False,False,False,False,69,2552,s,g
38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,False,False,False,False,False,False,False,36,2617,m,g
61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,True,False,False,False,False,False,False,38,2665,t,g
49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,False,False,False,False,False,False,False,29,2582,s,g
83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,False,False,False,False,False,False,False,50,2801,s,g
29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,False,False,False,False,False,False,False,39,2371,m,g
45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,False,False,False,False,False,False,False,41,2369,m,m
37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,False,False,False,False,False,False,False,49,2815,m,g
43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,False,False,False,False,False,False,False,50,2370,s,g
53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,False,False,False,False,False,False,False,61,2179,m,g
65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,False,False,True,True,False,False,False,47,2450,m,g
76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,False,False,False,False,False,False,True,50,2840,s,g
81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,False,False,False,False,False,False,False,73,2343,m,2
32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,False,False,False,False,False,False,False,69,2636,m,g
55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,False,False,False,True,False,False,False,45,2439,s,g
76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,False,False,False,False,False,False,False,61,2166,w,g
36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,False,False,False,False,False,False,False,65,2186,s,m
48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,False,False,False,False,False,False,False,67,2162,t,g
23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,False,False,False,False,False,False,False,55,2626,s,g
71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,False,False,False,False,False,False,False,47,2790,d,g
59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,False,False,False,False,False,False,False,70,2699,m,g
42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,False,False,False,False,False,False,False,42,2692,t,g
67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,False,False,False,False,False,False,False,69,2698,w,g
42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,False,False,False,False,False,False,False,72,2455,m,g
77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,False,False,False,False,False,False,False,68,2767,m,p
31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,False,False,False,False,False,False,False,36,2244,m,g
34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,False,False,False,False,False,False,False,41,2412,t,g
54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,False,False,False,False,False,False,False,71,2487,t,g
71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,False,False,False,False,False,False,False,64,2345,m,g
69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,False,False,False,False,False,False,False,37,2516,m,g
64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,False,False,False,False,False,False,True,50,2301,d,g
27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,False,False,False,False,False,False,False,43,2518,m,m
22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,False,False,False,False,False,False,False,60,2253,w,b
27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,False,False,False,False,False,False,False,47,2831,m,g
51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,False,False,False,False,False,False,False,60,2758,m,g
87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,False,False,False,False,False,False,False,28,2720,m,2
79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,False,True,False,False,False,False,False,61,2249,m,g
30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,False,False,False,False,False,False,False,40,2427,s,g
34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,False,False,False,False,False,False,False,49,2394,m,m
53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,False,False,False,False,False,False,True,46,2461,d,m
22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,False,False,False,False,False,False,False,51,2410,t,b
71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,False,False,False,False,False,False,False,44,2217,t,g
79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,False,False,True,True,False,False,True,27,2716,s,g
48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,False,False,False,False,False,False,False,70,2563,m,p
80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,False,False,False,False,False,False,False,45,2431,t,g
54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,False,False,False,False,False,False,False,64,2556,s,g
81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,True,False,True,False,False,False,True,44,2797,m,m
76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,False,True,False,False,True,False,False,45,2736,m,g
53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,False,False,False,False,False,False,False,44,2260,m,m
14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,False,False,False,False,False,False,True,36,2809,m,2
78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,False,True,True,False,False,False,False,46,2289,m,p
14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,False,False,False,False,False,False,False,48,2645,m,b
72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,True,False,False,False,False,False,True,50,2720,d,g
48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,False,False,False,False,False,False,False,71,2545,m,m
82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,False,False,True,False,False,False,True,59,2809,s,g
58275.0,1,1,48,189,10,253,56,43,64,6,8,2,7,7,False,False,False,False,False,False,False,65,2551,w,g
44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,True,False,False,False,False,False,False,39,2714,t,p
34587.0,1,1,68,7,2,9,2,0,2,2,1,0,3,4,False,False,False,False,False,False,False,67,2203,t,g
43018.0,0,1,46,35,4,17,7,6,64,1,2,2,2,5,False,False,False,False,False,False,False,46,2399,t,m
45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,False,False,False,False,False,False,False,66,2499,m,m
66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,False,False,False,False,False,False,False,51,2366,t,m
27733.0,1,0,16,0,7,5,26,2,17,2,2,0,3,7,False,False,False,False,False,False,False,39,2466,m,2
69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,False,False,False,False,False,False,False,68,2318,t,p
72217.0,0,0,93,816,42,450,55,56,154,1,3,10,8,2,False,False,False,False,False,False,False,58,2604,s,m
25818.0,1,0,51,5,2,8,2,2,9,1,0,1,2,7,False,False,False,False,False,False,False,49,2778,d,g
37509.0,1,0,24,37,5,56,12,8,5,2,3,0,4,7,False,False,False,False,False,False,False,44,2814,t,m
25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,False,False,False,False,False,False,False,44,2482,t,2
43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,False,False,False,False,False,False,False,40,2827,m,g
53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,False,False,False,False,False,False,False,64,2854,m,2
50116.0,1,1,68,54,0,10,0,0,2,2,1,0,4,5,False,True,False,False,False,False,False,63,2168,t,g
82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,False,False,True,False,False,False,True,34,2615,m,p
65220.0,0,0,3,890,63,292,0,25,12,4,8,4,7,6,False,False,False,False,False,False,True,55,2823,t,p
33590.0,2,1,65,4,0,2,0,0,2,1,1,0,2,7,False,False,False,False,False,False,False,46,2397,t,g
72309.0,0,0,64,960,0,883,50,38,0,1,5,6,8,3,False,False,False,True,False,False,True,44,2634,s,m
16005.0,1,0,69,1,3,2,20,30,47,3,2,1,2,8,False,False,False,False,False,False,False,40,2843,m,b
65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,False,False,False,False,False,False,False,63,2329,s,m
58692.0,0,1,21,301,11,61,4,7,11,1,8,2,4,7,False,False,False,False,False,False,False,55,2243,m,g
40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,True,False,False,False,False,False,False,51,2429,w,g
62637.0,0,1,76,104,12,48,4,12,5,1,2,2,5,2,False,False,False,False,False,False,False,66,2279,d,m
29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,False,False,False,False,False,False,True,54,2851,d,m
19346.0,1,0,26,2,0,9,3,6,2,1,1,0,3,8,False,False,False,False,False,False,False,46,2309,d,g
35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,False,False,False,False,False,False,False,49,2316,m,g
36997.0,1,1,72,43,4,12,8,0,27,5,2,1,4,5,False,False,False,False,False,False,False,52,2672,d,g
23539.0,0,0,13,4,24,11,16,1,25,1,2,0,4,6,False,False,False,False,False,False,False,63,2280,m,g
65333.0,0,1,58,654,7,92,0,15,30,7,9,4,8,6,False,True,True,False,False,False,False,47,2322,s,g
78499.0,0,0,12,912,72,170,47,36,97,1,11,3,4,4,False,False,True,False,False,False,True,63,2377,s,g
29732.0,1,0,23,25,0,8,0,1,4,1,2,0,2,9,False,False,False,False,False,False,False,49,2255,t,p
41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,False,False,False,False,False,False,False,60,2256,t,m
63516.0,1,1,30,141,11,114,15,14,5,4,4,1,7,5,False,False,False,False,False,False,False,47,2517,t,p
42769.0,0,1,15,71,0,13,3,1,0,2,1,1,4,4,False,False,False,False,False,False,False,58,2419,m,p
49572.0,1,1,25,35,1,16,0,1,1,2,2,0,3,7,False,False,False,False,False,False,False,62,2355,m,m
69209.0,0,0,4,496,32,849,229,48,128,2,5,3,6,4,False,False,False,True,False,False,False,48,2809,m,g
17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,False,False,False,False,False,False,False,44,2311,m,g
32146.0,1,0,16,26,3,23,4,7,3,2,2,0,4,6,False,False,False,False,False,False,False,37,2207,m,2
41713.0,1,1,57,77,8,44,10,10,25,5,3,1,4,6,False,False,False,False,False,False,False,56,2220,d,2
34176.0,0,1,9,11,2,7,4,2,2,1,1,0,3,3,False,False,False,False,False,False,False,45,2317,t,m
58482.0,0,1,59,576,7,115,19,7,7,2,7,4,9,6,False,True,False,False,False,False,False,65,2268,m,p
59686.0,0,1,78,89,15,89,34,42,5,1,4,1,6,4,False,False,False,False,False,False,False,55,2314,s,g
60896.0,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,False,False,False,False,False,False,True,56,2785,m,p
62994.0,1,0,74,224,12,48,4,12,12,1,6,2,4,6,False,False,False,False,False,False,False,40,2276,t,g
47320.0,0,1,10,200,19,111,50,15,19,6,5,1,8,6,False,False,False,False,False,False,False,63,2491,t,g
74859.0,0,0,63,570,73,614,133,102,73,1,6,5,11,3,False,False,False,True,False,False,False,71,2550,w,2
15253.0,1,0,13,1,3,3,8,1,13,2,1,0,3,7,False,False,False,False,False,False,False,28,2403,s,b
31560.0,1,0,98,62,1,20,4,0,7,2,2,1,3,8,False,False,False,False,False,False,False,46,2529,s,p
91172.0,0,0,94,162,28,818,0,28,56,0,4,3,7,3,True,False,True,True,True,False,True,30,2618,s,m
90000.0,0,0,91,675,144,133,94,192,241,1,4,8,5,1,True,False,True,True,False,False,False,36,2347,m,g
41967.0,1,1,66,23,4,10,0,2,15,1,1,0,3,4,False,False,False,False,False,False,False,39,2377,s,g
69263.0,0,1,14,492,5,32,13,5,21,1,9,1,7,6,False,True,False,False,False,False,False,55,2275,s,g
65706.0,0,0,77,918,10,129,13,0,129,1,11,3,12,7,False,True,True,False,True,False,True,50,2525,d,2
60934.0,0,1,41,224,155,155,192,93,54,2,6,4,11,4,False,False,False,False,False,False,False,45,2322,t,g
71965.0,0,1,21,572,19,286,50,38,248,3,6,3,5,3,False,False,False,False,False,False,False,69,2494,m,g
65210.0,0,1,25,626,0,70,0,7,28,2,9,3,8,6,False,True,False,True,False,False,False,65,2270,m,g
79174.0,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,False,False,True,True,False,False,True,45,2693,m,p
81380.0,0,0,51,741,68,689,224,68,103,1,4,2,10,2,False,False,False,False,False,False,False,53,2713,d,m
48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,False,False,False,False,False,False,False,47,2778,s,p
52914.0,0,1,32,254,10,44,30,10,227,2,7,3,3,7,True,False,False,False,False,False,False,49,2697,m,g
26067.0,1,0,49,22,2,18,0,2,12,3,3,0,3,8,False,False,False,False,False,False,False,46,2396,m,g
44325.0,0,1,69,516,0,21,0,0,5,4,8,2,7,8,False,True,False,False,False,False,False,48,2638,m,p
26487.0,1,0,23,2,8,10,12,14,23,3,2,1,3,5,False,False,False,False,False,False,False,42,2564,s,b
53233.0,0,1,18,28,0,9,3,0,0,1,1,0,3,4,False,False,False,False,False,False,False,63,2262,m,2
67716.0,0,1,8,530,142,217,62,9,56,4,7,4,13,5,False,True,False,False,False,False,False,60,2694,m,g
76234.0,0,1,21,519,50,167,130,0,41,1,8,3,11,3,False,True,False,False,False,False,False,48,2302,m,m
84117.0,0,0,60,611,76,749,59,45,26,1,7,10,6,2,False,False,True,False,False,False,False,64,2208,m,p
65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,False,False,False,False,False,False,False,63,2329,t,m
25224.0,1,0,36,4,9,12,11,2,8,2,1,1,3,3,False,False,False,False,False,False,False,48,2264,m,b
89616.0,0,0,36,671,47,655,145,111,15,1,7,5,12,2,False,False,False,False,False,False,True,37,2648,s,m
40851.0,1,1,63,23,1,7,0,4,24,1,1,1,2,7,False,False,False,False,False,False,False,49,2652,d,g
27469.0,0,0,2,9,1,2,3,2,0,1,0,0,3,6,False,False,False,False,False,False,False,73,2855,m,g
82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,True,False,False,True,False,False,True,63,2759,m,2
73803.0,0,1,61,833,80,363,52,26,174,2,9,5,6,6,True,False,False,False,False,False,True,63,2856,m,g
8820.0,1,1,52,12,0,13,4,2,4,4,3,0,3,8,False,False,False,False,False,False,False,68,2623,s,m
43322.0,0,0,25,56,7,48,10,2,18,1,3,0,4,7,False,False,False,False,False,False,False,46,2228,s,g
55593.0,0,1,63,293,8,124,11,4,106,2,6,6,3,6,True,False,False,False,False,False,False,47,2471,t,g
50501.0,1,1,10,297,0,38,13,0,152,7,5,4,4,6,True,False,False,False,False,False,True,66,2535,m,g
37085.0,1,1,65,39,1,16,2,0,3,4,3,0,3,8,False,False,False,False,False,False,False,45,2162,m,g
